Date,Product,Category,Price,Quantity,Revenue
2024-01-18,Pepsi 50cl,Beverages,3647,124,452228
2024-01-18,Malt 33cl,Beverages,4904,123,603192
2024-01-18,Juice 1L,Beverages,770,165,127050
2024-01-18,Biscuits Pack,Snacks,1662,99,164538
2024-01-18,Chin Chin 500g,Snacks,3350,18,60300
2024-01-18,Plantain Chips 200g,Snacks,3988,15,59820
2024-01-18,Groundnut 500g,Snacks,3139,78,244842
2024-01-18,Chicken 1kg,Proteins,4525,21,95025
2024-01-18,Beef 1kg,Proteins,835,20,16700
2024-01-18,Fish 1kg,Proteins,1658,85,140930
2024-01-18,Eggs Crate,Proteins,2079,127,264033
2024-01-18,Detergent 1kg,Household,4352,85,369920
2024-01-18,Soap Bar,Household,2079,114,237006
2024-01-18,Toothpaste 100ml,Household,4521,149,673629
2024-01-18,Tissue Roll Pack,Household,2359,86,202874
2024-01-19,Rice 5kg,Grains,3418,134,458012
2024-01-19,Beans 2kg,Grains,469,175,82075
2024-01-19,Maize Flour 1kg,Grains,4502,116,522232
2024-01-19,Garri 2kg,Grains,4517,33,149061
2024-01-19,Tomatoes 1kg,Vegetables,4335,35,151725
2024-01-19,Onions 1kg,Vegetables,1522,13,19786
2024-01-19,Pepper 0.5kg,Vegetables,588,175,102900
2024-01-19,Spinach Bunch,Vegetables,3027,31,93837
2024-01-19,Milk 1L,Dairy,425,114,48450
2024-01-19,Yoghurt 500ml,Dairy,2362,130,307060
2024-01-19,Butter 250g,Dairy,2456,197,483832
2024-01-19,Cheese 200g,Dairy,3863,23,88849
2024-01-19,Coke 50cl,Beverages,3040,200,608000
2024-01-19,Pepsi 50cl,Beverages,4693,152,713336
2024-01-19,Malt 33cl,Beverages,4967,73,362591
2024-01-19,Juice 1L,Beverages,3653,74,270322
2024-01-19,Biscuits Pack,Snacks,715,190,135850
2024-01-19,Chin Chin 500g,Snacks,1924,106,203944
2024-01-19,Plantain Chips 200g,Snacks,2553,127,324231
2024-01-19,Groundnut 500g,Snacks,4707,162,762534
2024-01-19,Chicken 1kg,Proteins,4974,134,666516
2024-01-19,Beef 1kg,Proteins,516,152,78432
2024-01-19,Fish 1kg,Proteins,4894,85,415990
2024-01-19,Eggs Crate,Proteins,2176,129,280704
2024-01-19,Detergent 1kg,Household,3923,74,290302
2024-01-19,Soap Bar,Household,980,154,150920
2024-01-19,Toothpaste 100ml,Household,4600,157,722200
2024-01-19,Tissue Roll Pack,Household,1867,68,126956
2024-01-20,Rice 5kg,Grains,924,22,20328
2024-01-20,Beans 2kg,Grains,1624,197,319928
2024-01-20,Maize Flour 1kg,Grains,4996,38,189848
2024-01-20,Garri 2kg,Grains,2810,160,449600
2024-01-20,Tomatoes 1kg,Vegetables,4755,45,213975
2024-01-20,Onions 1kg,Vegetables,4909,25,122725
2024-01-20,Pepper 0.5kg,Vegetables,1411,92,129812
2024-01-20,Spinach Bunch,Vegetables,635,64,40640
2024-01-20,Milk 1L,Dairy,2079,121,251559
2024-01-20,Yoghurt 500ml,Dairy,2925,198,579150
2024-01-20,Butter 250g,Dairy,4565,129,588885
2024-01-20,Cheese 200g,Dairy,2154,51,109854
2024-01-20,Coke 50cl,Beverages,4545,33,149985
2024-01-20,Pepsi 50cl,Beverages,3022,14,42308
2024-01-20,Malt 33cl,Beverages,310,116,35960
2024-01-20,Juice 1L,Beverages,1248,118,147264
2024-01-20,Biscuits Pack,Snacks,1534,101,154934
2024-01-20,Chin Chin 500g,Snacks,1045,40,41800
2024-01-20,Plantain Chips 200g,Snacks,3188,83,264604
2024-01-20,Groundnut 500g,Snacks,3719,52,193388
2024-01-20,Chicken 1kg,Proteins,1784,91,162344
2024-01-20,Beef 1kg,Proteins,4252,149,633548
2024-01-20,Fish 1kg,Proteins,2541,31,78771
2024-01-20,Eggs Crate,Proteins,3444,85,292740
2024-01-20,Detergent 1kg,Household,1449,92,133308
2024-01-20,Soap Bar,Household,4201,43,180643
2024-01-20,Toothpaste 100ml,Household,4253,165,701745
2024-01-20,Tissue Roll Pack,Household,4931,33,162723
2024-01-21,Rice 5kg,Grains,2154,77,165858
2024-01-21,Beans 2kg,Grains,1126,38,42788
2024-01-21,Maize Flour 1kg,Grains,3778,90,340020
2024-01-21,Garri 2kg,Grains,2309,122,281698
2024-01-21,Tomatoes 1kg,Vegetables,1089,165,179685
2024-01-21,Onions 1kg,Vegetables,1540,113,174020
2024-01-21,Pepper 0.5kg,Vegetables,926,42,38892
2024-01-21,Spinach Bunch,Vegetables,3635,103,374405
2024-01-21,Milk 1L,Dairy,1383,69,95427
2024-01-21,Yoghurt 500ml,Dairy,3855,191,736305
2024-01-21,Butter 250g,Dairy,730,171,124830
2024-01-21,Cheese 200g,Dairy,3634,19,69046
2024-01-21,Coke 50cl,Beverages,3426,12,41112
2024-01-21,Pepsi 50cl,Beverages,1573,187,294151
2024-01-21,Malt 33cl,Beverages,2856,141,402696
2024-01-21,Juice 1L,Beverages,818,179,146422
2024-01-21,Biscuits Pack,Snacks,4777,80,382160
2024-01-21,Chin Chin 500g,Snacks,1497,75,112275
2024-01-21,Plantain Chips 200g,Snacks,3978,134,533052
2024-01-21,Groundnut 500g,Snacks,3136,11,34496
2024-01-21,Chicken 1kg,Proteins,4390,180,790200
2024-01-21,Beef 1kg,Proteins,345,131,45195
2024-01-21,Fish 1kg,Proteins,3763,116,436508
2024-01-21,Eggs Crate,Proteins,3587,108,387396
2024-01-21,Detergent 1kg,Household,2713,189,512757
2024-01-21,Soap Bar,Household,1520,84,127680
2024-01-21,Toothpaste 100ml,Household,2708,131,354748
2024-01-21,Tissue Roll Pack,Household,3043,156,474708
2024-01-22,Rice 5kg,Grains,2918,25,72950
2024-01-22,Beans 2kg,Grains,891,144,128304
2024-01-22,Maize Flour 1kg,Grains,4626,119,550494
2024-01-22,Garri 2kg,Grains,2612,195,509340
2024-01-22,Tomatoes 1kg,Vegetables,3059,47,143773
2024-01-22,Onions 1kg,Vegetables,421,48,20208
2024-01-22,Pepper 0.5kg,Vegetables,2968,129,382872
2024-01-22,Spinach Bunch,Vegetables,4167,121,504207
2024-01-22,Milk 1L,Dairy,3861,153,590733
2024-01-22,Yoghurt 500ml,Dairy,763,108,82404
2024-01-22,Butter 250g,Dairy,4703,21,98763
2024-01-22,Cheese 200g,Dairy,868,69,59892
2024-01-22,Coke 50cl,Beverages,3400,84,285600
2024-01-22,Pepsi 50cl,Beverages,1459,95,138605
2024-01-22,Malt 33cl,Beverages,3278,79,258962
2024-01-22,Juice 1L,Beverages,4706,139,654134
2024-01-22,Biscuits Pack,Snacks,2006,148,296888
2024-01-22,Chin Chin 500g,Snacks,851,101,85951
2024-01-22,Plantain Chips 200g,Snacks,490,82,40180
2024-01-22,Groundnut 500g,Snacks,3980,12,47760
2024-01-22,Chicken 1kg,Proteins,2204,125,275500
2024-01-22,Beef 1kg,Proteins,4549,92,418508
2024-01-22,Fish 1kg,Proteins,3012,116,349392
2024-01-22,Eggs Crate,Proteins,4819,37,178303
2024-01-22,Detergent 1kg,Household,1038,175,181650
2024-01-22,Soap Bar,Household,1953,122,238266
2024-01-22,Toothpaste 100ml,Household,1258,181,227698
2024-01-22,Tissue Roll Pack,Household,4752,90,427680
2024-01-23,Rice 5kg,Grains,4267,104,443768
2024-01-23,Beans 2kg,Grains,3647,116,423052
2024-01-23,Maize Flour 1kg,Grains,802,42,33684
2024-01-23,Garri 2kg,Grains,4402,34,149668
2024-01-23,Tomatoes 1kg,Vegetables,2487,167,415329
2024-01-23,Onions 1kg,Vegetables,1145,30,34350
2024-01-23,Pepper 0.5kg,Vegetables,3922,157,615754
2024-01-23,Spinach Bunch,Vegetables,4135,20,82700
2024-01-23,Milk 1L,Dairy,3527,102,359754
2024-01-23,Yoghurt 500ml,Dairy,1632,169,275808
2024-01-23,Butter 250g,Dairy,3008,68,204544
2024-01-23,Cheese 200g,Dairy,1619,140,226660
2024-01-23,Coke 50cl,Beverages,4149,195,809055
2024-01-23,Pepsi 50cl,Beverages,1090,167,182030
2024-01-23,Malt 33cl,Beverages,2180,62,135160
2024-01-23,Juice 1L,Beverages,1910,127,242570
2024-01-23,Biscuits Pack,Snacks,1661,14,23254
2024-01-23,Chin Chin 500g,Snacks,2771,24,66504
2024-01-23,Plantain Chips 200g,Snacks,855,196,167580
2024-01-23,Groundnut 500g,Snacks,684,85,58140
2024-01-23,Chicken 1kg,Proteins,1184,82,97088
2024-01-23,Beef 1kg,Proteins,1729,56,96824
2024-01-23,Fish 1kg,Proteins,4720,74,349280
2024-01-23,Eggs Crate,Proteins,1667,178,296726
2024-01-23,Detergent 1kg,Household,3303,155,511965
2024-01-23,Soap Bar,Household,1674,122,204228
2024-01-23,Toothpaste 100ml,Household,407,177,72039
2024-01-23,Tissue Roll Pack,Household,1209,154,186186
2024-01-24,Rice 5kg,Grains,244,31,7564
2024-01-24,Beans 2kg,Grains,4689,22,103158
2024-01-24,Maize Flour 1kg,Grains,638,42,26796
2024-01-24,Garri 2kg,Grains,4767,135,643545
2024-01-24,Tomatoes 1kg,Vegetables,4783,145,693535
2024-01-24,Onions 1kg,Vegetables,3284,127,417068
2024-01-24,Pepper 0.5kg,Vegetables,1961,165,323565
2024-01-24,Spinach Bunch,Vegetables,2070,39,80730
2024-01-24,Milk 1L,Dairy,949,91,86359
2024-01-24,Yoghurt 500ml,Dairy,489,91,44499
2024-01-24,Butter 250g,Dairy,317,68,21556
2024-01-24,Cheese 200g,Dairy,2979,131,390249
2024-01-24,Coke 50cl,Beverages,1537,25,38425
2024-01-24,Pepsi 50cl,Beverages,2482,183,454206
2024-01-24,Malt 33cl,Beverages,4886,109,532574
2024-01-24,Juice 1L,Beverages,3041,148,450068
2024-01-24,Biscuits Pack,Snacks,1643,157,257951
2024-01-24,Chin Chin 500g,Snacks,3029,180,545220
2024-01-24,Plantain Chips 200g,Snacks,1448,11,15928
2024-01-24,Groundnut 500g,Snacks,3090,193,596370
2024-01-24,Chicken 1kg,Proteins,3983,161,641263
2024-01-24,Beef 1kg,Proteins,4355,138,600990
2024-01-24,Fish 1kg,Proteins,3461,50,173050
2024-01-24,Eggs Crate,Proteins,4581,165,755865
2024-01-24,Detergent 1kg,Household,1177,113,133001
2024-01-24,Soap Bar,Household,1822,86,156692
2024-01-24,Toothpaste 100ml,Household,3597,58,208626
2024-01-24,Tissue Roll Pack,Household,300,134,40200
2024-01-25,Rice 5kg,Grains,3877,150,581550
2024-01-25,Beans 2kg,Grains,2702,91,245882
2024-01-25,Maize Flour 1kg,Grains,2335,199,464665
2024-01-25,Garri 2kg,Grains,2547,171,435537
2024-01-25,Tomatoes 1kg,Vegetables,3521,194,683074
2024-01-25,Onions 1kg,Vegetables,3858,63,243054
2024-01-25,Pepper 0.5kg,Vegetables,2932,95,278540
2024-01-25,Spinach Bunch,Vegetables,1553,174,270222
2024-01-25,Milk 1L,Dairy,4003,77,308231
2024-01-25,Yoghurt 500ml,Dairy,2487,86,213882
2024-01-25,Butter 250g,Dairy,2440,142,346480
2024-01-25,Cheese 200g,Dairy,298,20,5960
2024-01-25,Coke 50cl,Beverages,4670,47,219490
2024-01-25,Pepsi 50cl,Beverages,2547,136,346392
2024-01-25,Malt 33cl,Beverages,4730,28,132440
2024-01-25,Juice 1L,Beverages,2763,50,138150
2024-01-25,Biscuits Pack,Snacks,2786,78,217308
2024-01-25,Chin Chin 500g,Snacks,3218,128,411904
2024-01-25,Plantain Chips 200g,Snacks,2411,175,421925
2024-01-25,Groundnut 500g,Snacks,508,114,57912
2024-01-25,Chicken 1kg,Proteins,1966,56,110096
2024-01-25,Beef 1kg,Proteins,4624,21,97104
2024-01-25,Fish 1kg,Proteins,1408,91,128128
2024-01-25,Eggs Crate,Proteins,3350,159,532650
2024-01-25,Detergent 1kg,Household,3948,155,611940
2024-01-25,Soap Bar,Household,703,149,104747
2024-01-25,Toothpaste 100ml,Household,2254,183,412482
2024-01-25,Tissue Roll Pack,Household,1129,110,124190
2024-01-26,Rice 5kg,Grains,2016,15,30240
2024-01-26,Beans 2kg,Grains,823,162,133326
2024-01-26,Maize Flour 1kg,Grains,2057,27,55539
2024-01-26,Garri 2kg,Grains,3273,102,333846
2024-01-26,Tomatoes 1kg,Vegetables,2391,42,100422
2024-01-26,Onions 1kg,Vegetables,3722,36,133992
2024-01-26,Pepper 0.5kg,Vegetables,1776,140,248640
2024-01-26,Spinach Bunch,Vegetables,666,39,25974
2024-01-26,Milk 1L,Dairy,4138,193,798634
2024-01-26,Yoghurt 500ml,Dairy,915,164,150060
2024-01-26,Butter 250g,Dairy,2253,84,189252
2024-01-26,Cheese 200g,Dairy,4818,20,96360
2024-01-26,Coke 50cl,Beverages,4132,198,818136
2024-01-26,Pepsi 50cl,Beverages,3255,111,361305
2024-01-26,Malt 33cl,Beverages,3439,170,584630
2024-01-26,Juice 1L,Beverages,4262,192,818304
2024-01-26,Biscuits Pack,Snacks,1189,63,74907
2024-01-26,Chin Chin 500g,Snacks,987,197,194439
2024-01-26,Plantain Chips 200g,Snacks,4488,74,332112
2024-01-26,Groundnut 500g,Snacks,2238,153,342414
2024-01-26,Chicken 1kg,Proteins,2614,139,363346
2024-01-26,Beef 1kg,Proteins,2228,112,249536
2024-01-26,Fish 1kg,Proteins,3923,136,533528
2024-01-26,Eggs Crate,Proteins,1344,140,188160
2024-01-26,Detergent 1kg,Household,1253,152,190456
2024-01-26,Soap Bar,Household,4846,162,785052
2024-01-26,Toothpaste 100ml,Household,278,41,11398
2024-01-26,Tissue Roll Pack,Household,2593,143,370799
2024-01-27,Rice 5kg,Grains,1741,80,139280
2024-01-27,Beans 2kg,Grains,1393,136,189448
2024-01-27,Maize Flour 1kg,Grains,3245,196,636020
2024-01-27,Garri 2kg,Grains,4649,128,595072
2024-01-27,Tomatoes 1kg,Vegetables,3973,155,615815
2024-01-27,Onions 1kg,Vegetables,2392,178,425776
2024-01-27,Pepper 0.5kg,Vegetables,3899,36,140364
2024-01-27,Spinach Bunch,Vegetables,1271,130,165230
2024-01-27,Milk 1L,Dairy,557,198,110286
2024-01-27,Yoghurt 500ml,Dairy,4260,91,387660
2024-01-27,Butter 250g,Dairy,2702,50,135100
2024-01-27,Cheese 200g,Dairy,2954,198,584892
2024-01-27,Coke 50cl,Beverages,790,167,131930
2024-01-27,Pepsi 50cl,Beverages,3426,64,219264
2024-01-27,Malt 33cl,Beverages,3264,196,639744
2024-01-27,Juice 1L,Beverages,932,58,54056
2024-01-27,Biscuits Pack,Snacks,1778,63,112014
2024-01-27,Chin Chin 500g,Snacks,3907,126,492282
2024-01-27,Plantain Chips 200g,Snacks,2454,93,228222
2024-01-27,Groundnut 500g,Snacks,3602,181,651962
2024-01-27,Chicken 1kg,Proteins,882,37,32634
2024-01-27,Beef 1kg,Proteins,2614,58,151612
2024-01-27,Fish 1kg,Proteins,2662,75,199650
2024-01-27,Eggs Crate,Proteins,1075,169,181675
2024-01-27,Detergent 1kg,Household,2534,129,326886
2024-01-27,Soap Bar,Household,1654,175,289450
2024-01-27,Toothpaste 100ml,Household,3580,150,537000
2024-01-27,Tissue Roll Pack,Household,990,122,120780
2024-01-28,Rice 5kg,Grains,4746,174,825804
2024-01-28,Beans 2kg,Grains,563,23,12949
2024-01-28,Maize Flour 1kg,Grains,3235,87,281445
2024-01-28,Garri 2kg,Grains,1470,189,277830
2024-01-28,Tomatoes 1kg,Vegetables,341,82,27962
2024-01-28,Onions 1kg,Vegetables,4188,38,159144
2024-01-28,Pepper 0.5kg,Vegetables,3911,13,50843
2024-01-28,Spinach Bunch,Vegetables,1306,119,155414
2024-01-28,Milk 1L,Dairy,907,187,169609
2024-01-28,Yoghurt 500ml,Dairy,1714,30,51420
2024-01-28,Butter 250g,Dairy,300,30,9000
2024-01-28,Cheese 200g,Dairy,4164,198,824472
2024-01-28,Coke 50cl,Beverages,537,101,54237
2024-01-28,Pepsi 50cl,Beverages,4274,63,269262
2024-01-28,Malt 33cl,Beverages,1654,111,183594
2024-01-28,Juice 1L,Beverages,2583,88,227304
2024-01-28,Biscuits Pack,Snacks,873,34,29682
2024-01-28,Chin Chin 500g,Snacks,4493,88,395384
2024-01-28,Plantain Chips 200g,Snacks,1348,164,221072
2024-01-28,Groundnut 500g,Snacks,4299,165,709335
2024-01-28,Chicken 1kg,Proteins,2836,113,320468
2024-01-28,Beef 1kg,Proteins,888,190,168720
2024-01-28,Fish 1kg,Proteins,3310,68,225080
2024-01-28,Eggs Crate,Proteins,4779,15,71685
2024-01-28,Detergent 1kg,Household,4140,175,724500
2024-01-28,Soap Bar,Household,3621,100,362100
2024-01-28,Toothpaste 100ml,Household,2131,27,57537
2024-01-28,Tissue Roll Pack,Household,4747,179,849713
2024-01-29,Rice 5kg,Grains,1154,24,27696
2024-01-29,Beans 2kg,Grains,1524,48,73152
2024-01-29,Maize Flour 1kg,Grains,571,198,113058
2024-01-29,Garri 2kg,Grains,3561,120,427320
2024-01-29,Tomatoes 1kg,Vegetables,3382,127,429514
2024-01-29,Onions 1kg,Vegetables,781,14,10934
2024-01-29,Pepper 0.5kg,Vegetables,1533,97,148701
2024-01-29,Spinach Bunch,Vegetables,2556,132,337392
2024-01-29,Milk 1L,Dairy,499,183,91317
2024-01-29,Yoghurt 500ml,Dairy,2675,178,476150
2024-01-29,Butter 250g,Dairy,371,122,45262
2024-01-29,Cheese 200g,Dairy,4410,198,873180
2024-01-29,Coke 50cl,Beverages,2279,136,309944
2024-01-29,Pepsi 50cl,Beverages,2855,85,242675
2024-01-29,Malt 33cl,Beverages,3689,40,147560
2024-01-29,Juice 1L,Beverages,1166,46,53636
2024-01-29,Biscuits Pack,Snacks,466,115,53590
2024-01-29,Chin Chin 500g,Snacks,1764,129,227556
2024-01-29,Plantain Chips 200g,Snacks,1408,86,121088
2024-01-29,Groundnut 500g,Snacks,628,101,63428
2024-01-29,Chicken 1kg,Proteins,2855,174,496770
2024-01-29,Beef 1kg,Proteins,318,92,29256
2024-01-29,Fish 1kg,Proteins,4862,152,739024
2024-01-29,Eggs Crate,Proteins,1103,129,142287
2024-01-29,Detergent 1kg,Household,1443,161,232323
2024-01-29,Soap Bar,Household,2692,142,382264
2024-01-29,Toothpaste 100ml,Household,2106,101,212706
2024-01-29,Tissue Roll Pack,Household,2174,13,28262
2024-01-30,Rice 5kg,Grains,2934,40,117360
2024-01-30,Beans 2kg,Grains,1781,54,96174
2024-01-30,Maize Flour 1kg,Grains,905,28,25340
2024-01-30,Garri 2kg,Grains,4014,85,341190
2024-01-30,Tomatoes 1kg,Vegetables,896,74,66304
2024-01-30,Onions 1kg,Vegetables,2490,172,428280
2024-01-30,Pepper 0.5kg,Vegetables,2243,38,85234
2024-01-30,Spinach Bunch,Vegetables,554,10,5540
2024-01-30,Milk 1L,Dairy,2920,172,502240
2024-01-30,Yoghurt 500ml,Dairy,1386,108,149688
2024-01-30,Butter 250g,Dairy,538,14,7532
2024-01-30,Cheese 200g,Dairy,3042,30,91260
2024-01-30,Coke 50cl,Beverages,2961,114,337554
2024-01-30,Pepsi 50cl,Beverages,4334,126,546084
2024-01-30,Malt 33cl,Beverages,253,86,21758
2024-01-30,Juice 1L,Beverages,2699,73,197027
2024-01-30,Biscuits Pack,Snacks,1492,25,37300
2024-01-30,Chin Chin 500g,Snacks,1305,82,107010
2024-01-30,Plantain Chips 200g,Snacks,4033,53,213749
2024-01-30,Groundnut 500g,Snacks,3358,66,221628
2024-01-30,Chicken 1kg,Proteins,1885,118,222430
2024-01-30,Beef 1kg,Proteins,1194,112,133728
2024-01-30,Fish 1kg,Proteins,4579,21,96159
2024-01-30,Eggs Crate,Proteins,1939,177,343203
2024-01-30,Detergent 1kg,Household,1847,161,297367
2024-01-30,Soap Bar,Household,3190,196,625240
2024-01-30,Toothpaste 100ml,Household,4623,134,619482
2024-01-30,Tissue Roll Pack,Household,3952,46,181792
2024-01-31,Rice 5kg,Grains,3987,134,534258
2024-01-31,Beans 2kg,Grains,1409,129,181761
2024-01-31,Maize Flour 1kg,Grains,963,38,36594
2024-01-31,Garri 2kg,Grains,728,31,22568
2024-01-31,Tomatoes 1kg,Vegetables,4714,198,933372
2024-01-31,Onions 1kg,Vegetables,3125,49,153125
2024-01-31,Pepper 0.5kg,Vegetables,1152,60,69120
2024-01-31,Spinach Bunch,Vegetables,771,78,60138
2024-01-31,Milk 1L,Dairy,3702,24,88848
2024-01-31,Yoghurt 500ml,Dairy,4840,31,150040
2024-01-31,Butter 250g,Dairy,3594,42,150948
2024-01-31,Cheese 200g,Dairy,2368,179,423872
2024-01-31,Coke 50cl,Beverages,4323,119,514437
2024-01-31,Pepsi 50cl,Beverages,2388,55,131340
2024-01-31,Malt 33cl,Beverages,4072,155,631160
2024-01-31,Juice 1L,Beverages,1547,109,168623
2024-01-31,Biscuits Pack,Snacks,2110,110,232100
2024-01-31,Chin Chin 500g,Snacks,4922,10,49220
2024-01-31,Plantain Chips 200g,Snacks,4690,198,928620
2024-01-31,Groundnut 500g,Snacks,3066,85,260610
2024-01-31,Chicken 1kg,Proteins,2311,113,261143
2024-01-31,Beef 1kg,Proteins,2401,66,158466
2024-01-31,Fish 1kg,Proteins,925,36,33300
2024-01-31,Eggs Crate,Proteins,2695,164,441980
2024-01-31,Detergent 1kg,Household,2857,187,534259
2024-01-31,Soap Bar,Household,341,143,48763
2024-01-31,Toothpaste 100ml,Household,2969,33,97977
2024-01-31,Tissue Roll Pack,Household,2803,167,468101
2024-02-01,Rice 5kg,Grains,1180,121,142780
2024-02-01,Beans 2kg,Grains,2718,141,383238
2024-02-01,Maize Flour 1kg,Grains,1081,101,109181
2024-02-01,Garri 2kg,Grains,4348,89,386972
2024-02-01,Tomatoes 1kg,Vegetables,714,191,136374
2024-02-01,Onions 1kg,Vegetables,4393,42,184506
2024-02-01,Pepper 0.5kg,Vegetables,4243,150,636450
2024-02-01,Spinach Bunch,Vegetables,3575,134,479050
2024-02-01,Milk 1L,Dairy,2499,187,467313
2024-02-01,Yoghurt 500ml,Dairy,2883,186,536238
2024-02-01,Butter 250g,Dairy,3033,182,552006
2024-02-01,Cheese 200g,Dairy,2659,97,257923
2024-02-01,Coke 50cl,Beverages,3755,194,728470
2024-02-01,Pepsi 50cl,Beverages,4106,138,566628
2024-02-01,Malt 33cl,Beverages,3974,182,723268
2024-02-01,Juice 1L,Beverages,3825,152,581400
2024-02-01,Biscuits Pack,Snacks,1560,48,74880
2024-02-01,Chin Chin 500g,Snacks,1618,72,116496
2024-02-01,Plantain Chips 200g,Snacks,4895,154,753830
2024-02-01,Groundnut 500g,Snacks,4723,37,174751
2024-02-01,Chicken 1kg,Proteins,1340,62,83080
2024-02-01,Beef 1kg,Proteins,2099,170,356830
2024-02-01,Fish 1kg,Proteins,3388,111,376068
2024-02-01,Eggs Crate,Proteins,3078,194,597132
2024-02-01,Detergent 1kg,Household,2928,117,342576
2024-02-01,Soap Bar,Household,1205,166,200030
2024-02-01,Toothpaste 100ml,Household,277,119,32963
2024-02-01,Tissue Roll Pack,Household,279,81,22599
2024-02-02,Rice 5kg,Grains,3722,123,457806
2024-02-02,Beans 2kg,Grains,2256,81,182736
2024-02-02,Maize Flour 1kg,Grains,1665,168,279720
2024-02-02,Garri 2kg,Grains,3863,120,463560
2024-02-02,Tomatoes 1kg,Vegetables,2281,107,244067
2024-02-02,Onions 1kg,Vegetables,4320,108,466560
2024-02-02,Pepper 0.5kg,Vegetables,3194,182,581308
2024-02-02,Spinach Bunch,Vegetables,261,76,19836
2024-02-02,Milk 1L,Dairy,916,181,165796
2024-02-02,Yoghurt 500ml,Dairy,394,104,40976
2024-02-02,Butter 250g,Dairy,3500,13,45500
2024-02-02,Cheese 200g,Dairy,1098,164,180072
2024-02-02,Coke 50cl,Beverages,1411,170,239870
2024-02-02,Pepsi 50cl,Beverages,4719,37,174603
2024-02-02,Malt 33cl,Beverages,4811,71,341581
2024-02-02,Juice 1L,Beverages,1458,101,147258
2024-02-02,Biscuits Pack,Snacks,3141,83,260703
2024-02-02,Chin Chin 500g,Snacks,4109,148,608132
2024-02-02,Plantain Chips 200g,Snacks,853,70,59710
2024-02-02,Groundnut 500g,Snacks,2089,76,158764
2024-02-02,Chicken 1kg,Proteins,2307,186,429102
2024-02-02,Beef 1kg,Proteins,4019,64,257216
2024-02-02,Fish 1kg,Proteins,3270,65,212550
2024-02-02,Eggs Crate,Proteins,1083,120,129960
2024-02-02,Detergent 1kg,Household,1602,106,169812
2024-02-02,Soap Bar,Household,4132,178,735496
2024-02-02,Toothpaste 100ml,Household,2972,136,404192
2024-02-02,Tissue Roll Pack,Household,1089,57,62073
2024-02-03,Rice 5kg,Grains,2167,151,327217
2024-02-03,Beans 2kg,Grains,2804,105,294420
2024-02-03,Maize Flour 1kg,Grains,2547,100,254700
2024-02-03,Garri 2kg,Grains,1238,72,89136
2024-02-03,Tomatoes 1kg,Vegetables,2281,152,346712
2024-02-03,Onions 1kg,Vegetables,4057,46,186622
2024-02-03,Pepper 0.5kg,Vegetables,1164,90,104760
2024-02-03,Spinach Bunch,Vegetables,3827,39,149253
2024-02-03,Milk 1L,Dairy,1091,54,58914
2024-02-03,Yoghurt 500ml,Dairy,2014,179,360506
2024-02-03,Butter 250g,Dairy,2515,80,201200
2024-02-03,Cheese 200g,Dairy,1219,20,24380
2024-02-03,Coke 50cl,Beverages,2159,26,56134
2024-02-03,Pepsi 50cl,Beverages,864,45,38880
2024-02-03,Malt 33cl,Beverages,3197,50,159850
2024-02-03,Juice 1L,Beverages,3210,153,491130
2024-02-03,Biscuits Pack,Snacks,3405,133,452865
2024-02-03,Chin Chin 500g,Snacks,4930,83,409190
2024-02-03,Plantain Chips 200g,Snacks,804,67,53868
2024-02-03,Groundnut 500g,Snacks,4885,148,722980
2024-02-03,Chicken 1kg,Proteins,1093,156,170508
2024-02-03,Beef 1kg,Proteins,4172,49,204428
2024-02-03,Fish 1kg,Proteins,2379,193,459147
2024-02-03,Eggs Crate,Proteins,857,176,150832
2024-02-03,Detergent 1kg,Household,3164,15,47460
2024-02-03,Soap Bar,Household,2008,32,64256
2024-02-03,Toothpaste 100ml,Household,987,122,120414
2024-02-03,Tissue Roll Pack,Household,1379,191,263389
2024-02-04,Rice 5kg,Grains,1596,64,102144
2024-02-04,Beans 2kg,Grains,4557,63,287091
2024-02-04,Maize Flour 1kg,Grains,3137,163,511331
2024-02-04,Garri 2kg,Grains,3561,174,619614
2024-02-04,Tomatoes 1kg,Vegetables,1056,122,128832
